name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;405;0;622;3213;1893;3213;1859;0
header;238;140;238;170;1918;170;1918;140
B;671;203;671;229;704;229;704;203
A;1097;207;1097;234;1121;234;1121;207
A;1134;258;1134;273;1143;273;1143;258
A;1481;294;1481;318;1495;318;1495;294
A;1134;301;1134;318;1143;318;1143;301
A;1334;301;1334;310;1342;310;1342;301
A;472;338;472;338;472;338;472;338
D;953;340;953;365;973;365;973;340
B;1757;393;1757;410;1767;410;1767;393
A;1037;422;1037;424;1037;424;1037;422
A;812;468;812;470;813;470;813;468
A;1639;522;1639;548;1655;548;1655;522
A;1694;575;1694;582;1701;582;1701;575
A;1132;622;1132;636;1140;636;1140;622
A;805;654;805;654;805;654;805;654
A;1131;666;1131;681;1140;681;1140;666
B;1434;667;1434;683;1444;683;1444;667
A;1131;758;1131;773;1139;773;1139;758
A;509;804;509;820;518;820;518;804
D;525;841;525;867;545;867;545;841
A;1130;849;1130;864;1138;864;1138;849
B;1093;869;1093;896;1112;896;1112;869
A;1129;940;1129;957;1138;957;1138;940
B;1268;941;1268;958;1278;958;1278;941
D;1708;1032;1708;1049;1718;1049;1718;1032
A;1830;1079;1830;1095;1839;1095;1839;1079
A;1516;1123;1516;1140;1524;1140;1524;1123
A;1127;1124;1127;1140;1135;1140;1135;1124
B;743;1170;743;1185;752;1185;752;1170
A;516;1260;516;1276;525;1276;525;1260
A;641;1307;641;1322;649;1322;649;1307
D;1216;1396;1216;1412;1225;1412;1225;1396
C;1084;1533;1084;1563;1106;1563;1106;1533
B;776;1615;776;1642;796;1642;796;1615
A;837;1625;837;1641;846;1641;846;1625
D;1078;2197;1078;2227;1102;2227;1102;2197
B;1725;2219;1725;2235;1734;2235;1734;2219
B;753;2256;753;2283;803;2283;803;2256
A;1537;2302;1537;2327;1551;2327;1551;2302
B;1667;2402;1667;2418;1676;2418;1676;2402
A;751;2494;751;2520;757;2520;757;2494
C;936;2494;936;2521;959;2521;959;2494
A;918;2495;918;2520;927;2520;927;2495
B;998;2495;998;2510;1018;2510;1018;2495
B;1556;2496;1556;2515;1580;2515;1580;2496
B;1790;2498;1790;2514;1812;2514;1812;2498
A;1678;2977;1678;2981;1682;2981;1682;2977
