name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;395;0;305;3217;1194;3217;1121;0
header;306;183;306;217;1921;217;1921;183
A;1111;248;1111;275;1134;275;1134;248
A;1024;693;1024;693;1026;693;1026;693
B;1108;926;1108;952;1129;952;1129;926
A;1132;1385;1132;1385;1132;1385;1132;1385
C;1106;1604;1106;1632;1126;1632;1126;1604
D;812;1840;812;1867;844;1867;844;1840
D;1108;2274;1108;2302;1129;2302;1129;2274
B;389;2755;389;2771;412;2771;412;2755
D;1063;2880;1063;2905;1081;2905;1081;2880
B;614;2913;614;2939;633;2939;633;2913
